product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Gwen Upshaw,True,5,Five Stars. Awesome purchase....,1.0,04-08-2015,3.0,32
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,michael,True,2,Two Stars. Camera flash doesn't work and it freezes a lot,0.0,04-05-2016,2.0,57
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Earline D Cohns,True,5,Product was most satisfactory.. appreciate your promptness as .... Product was most satisfactory..appreciate your promptness as well...thank you so much...,0.0,07-09-2015,2.0,155
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Stacy Grigsby,True,5,Very happy with my new phone. Everything came as advertised. Very happy with my new phone.,0.0,16-11-2015,2.0,90
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,wareagledancemomma,True,5,"Big Tech in a Semi-small Package Delivers with Strength. The battery holds up well. The call clarity is great when the call is established within the primary network coverage area. This phone gets a signal when I am at work, while most of my coworkers have little to no signal. The larger size is great for working on the go, too. I have watched many hours of streaming media across both 4G and wireless networks with the phone showing no issues. I have yet to push this product to its limits, I suppose, because it maintains its responsiveness even when running multiple apps simultaneously.",2.0,14-01-2014,4.0,592
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,lacosta brown,True,5,Great price! Everything I had hoped for. Great price!Everything I had hoped for!,0.0,07-03-2016,2.0,80
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Im glad I selected this phone. Still alot to learn but glad I have it.,0.0,04-11-2015,2.0,82
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Doreen Ratigan,True,5,Great phone upgraded from my Note 2. Great phone upgraded from my Note 2! I like that the stylist securely fits the opening more easily than the 2.,0.0,02-08-2014,2.0,147
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Osman T Yateh,True,4,Four Stars. Very very good,0.0,03-09-2017,2.0,26
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,kimmy,True,5,Five Stars. Love it. Awesome phone. Awesome seller. Everything came perfectly fine. No issues at all.,0.0,01-10-2015,2.0,101
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,LES NEWMAN,True,5,it was a good phone. I thought it was a good phone so I bought it.and you could do a lot of things with it an I like the way everything Sonic,0.0,28-12-2013,2.0,141
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Cheryl Batten,True,5,"Quick and Easy. Loved the price, quick delivery, and the item! Everything worked out as promised and I couldnt be more satisfied than I am.",1.0,31-12-2013,3.0,139
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Gary Herd,True,5,Five Stars. Awesome deal thru and thru!!! Was very easy to switch from my old phone.,0.0,05-11-2014,2.0,84
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Brenda E Batt,True,5,Great new phone. Smooth transaction. Love my new phone. Purchased using my Verizon upgrade and it was $100 cheaper than what Verizon was asking.,0.0,26-10-2014,2.0,144
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Carli Fluckiger,True,5,Five Stars. This phone is amazing.,0.0,22-08-2014,2.0,34
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Nichole,True,3,The phone is exactly what I wanted but I went .... The phone is exactly what I wanted but I went to use the flash on my camera for the first time and it unfortunately doesn't work :/,0.0,06-06-2015,2.0,182
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Dennis Holloway,True,5,Five Stars. Excellent product!! Phone was in perfect condition.,0.0,21-09-2015,2.0,63
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Philip Madrigal,True,5,Five Stars. very pleased with my Samsung Galaxy Note 3,0.0,25-11-2014,2.0,54
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,angela schoettmer,True,5,great phone !!. Very pleased with phone the color and quality of is better the expected..great phone would recommend it to anyone,0.0,29-10-2014,2.0,129
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Ramona Dickinson,True,5,"great product, very pleased with everything about transaction. Fast shipping, great product, very pleased with everything about transaction.",0.0,09-06-2015,2.0,140
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Nile Broyles,True,5,"Five Stars. Excellent phone, excellent service !!",1.0,28-02-2015,3.0,49
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. I would like to buy another,0.0,16-03-2016,2.0,39
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,jose maria campos,True,4,The phone is nice. But I should have just got the note .... The phone is nice. But I should have just got the note 4.,0.0,10-09-2015,2.0,117
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,PATRICK L.SMALL,True,5,"THE GALAXY NOTE 3 IS SPECTACULAR. The Note 3 was more than I expected. The hardware/specs is what a top smart phone should have. The screen is bright, big and a delight to view a web page or movie. I like a phone with power and this smart phone has it. It you want a real smart phone this is it.",0.0,23-01-2014,2.0,295
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Latesha Tucker,True,5,Five Stars. I love ❤ my new phone 📱… Thank for saving me money 💰,0.0,22-06-2015,2.0,64
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,2,Two Stars. Screen has a crack,0.0,28-03-2016,2.0,29
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Great Product!!!,0.0,24-03-2016,2.0,28
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kimberly Mullen,True,5,Five Stars. Good shipping I love the phone I can't complain,0.0,30-09-2015,2.0,59
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Love it,0.0,10-05-2016,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,YL,True,5,Best Price from Amazon. Amazon has the best price for upgrading phones like Samsung Note 3 for Verizon Wireless customers. Who wants to pay more?,1.0,03-02-2014,3.0,145
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,andrea,True,4,Four Stars. SD cards won't work but phone has plenty of space,0.0,04-06-2015,2.0,61
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,chukwudi,True,1,One Star. The software update always failed hence it refused to function properly.,0.0,29-03-2015,2.0,82
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kathy,True,5,"Great phone. Love the size and the apps. We'll worth the money. Would recommend this phone to everyone, in fact I have.",0.0,26-03-2014,2.0,119
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Rex Cameron,True,5,Love the large screen. Met and exceeded all my expectations. Love the large screen.,0.0,04-06-2015,2.0,83
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Dora Gaddis,True,5,"Five Stars. Excellent phone, especially for people with vision problems. Everything about this phone is great!",0.0,07-09-2014,2.0,110
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,carl harris,True,5,Five Stars. Kudos to Samsung!!!,0.0,02-03-2015,2.0,31
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,4,Four Stars. I like the product so far,0.0,24-12-2015,2.0,37
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Leon Bailey,True,5,Five Stars. Great phone,1.0,20-03-2015,3.0,23
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Krista,True,4,amazing. Love it ! This phone is great. Don't even rrealize how big it is . But the picture quality is great and everything,0.0,27-03-2014,2.0,123
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Margaret Barbush,True,5,"Samsung Galazy Note 3, Black Love it!. I love this Samsung Galazy Note 3. Some might find it being slightly larger than most note phones but I knew it was a bit larger & wanted something with a bit larger screen display. I'm in my 50's & as you get older seeing small or fine print is important, so I bit larger screen is a huge plus & out weighs the need for a smaller pocket size phone. Being a woman it really isn't cumbersome because it's easier to find in my purse than a smaller phone. I simply love this phone!",3.0,17-01-2014,5.0,517
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Diane,True,5,Love Note!!. I love it!! The phone is amazing and has so many options that I don't even know how to use most of them yet!!,0.0,24-04-2014,2.0,122
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Cynthia G Sercer,True,5,Five Stars. emjoy this phone,0.0,05-05-2015,2.0,28
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,JOSH,True,5,Five Stars. Great phone. Worked and look just like advertised.,0.0,20-02-2016,2.0,62
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. We love,0.0,23-02-2016,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Paula,True,5,Buy one. awesome phone very satisified....,0.0,28-12-2014,2.0,42
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,bill davies,True,3,Three Stars. can't download music with it for some reason not happy about that,0.0,02-02-2015,2.0,78
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Deirdre,True,5,It the best investment.. I luv my phone. It the best investment.,0.0,04-04-2015,2.0,64
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,terry gann,True,5,Five Stars. Love it does everything I wanted and more,0.0,17-06-2015,2.0,53
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,scott s.,True,5,"Five Stars. Great phone, I upgraded from the Note 2.",0.0,04-09-2014,2.0,52
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Jessica Blevins,True,5,Love it!!!!. Just got it today and love it!!!!,0.0,22-04-2015,2.0,46
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kyuhyun Seol,True,1,One Star. Its not working properly,0.0,10-09-2015,2.0,34
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,hjengo,True,5,"Five Stars. Awesome phone. Fast, easy to read, nice reception everywhere. Low volume.",0.0,03-09-2014,2.0,85
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,mrsngj,True,5,Five Stars. Love it,0.0,24-08-2015,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Lisa W,True,5,Amazing computer or Phone?. This phone is amazing! The screen is beyond nice and the camera is better than any standard digital camera. The ability to work on two windows is incredible.,2.0,06-12-2013,4.0,185
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Super Awesome!!,0.0,05-04-2015,2.0,27
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,honeybug,True,1,One Star. Screen keeps going black when talking or texting,0.0,16-11-2014,2.0,58
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Cassandra McGougan,True,5,Five Stars. Very satisfied customer!!!,0.0,12-07-2015,2.0,38
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Roney Dawayne Hall Jr.,True,5,Great gift. Great device. My wife loved this as a gift,0.0,02-09-2014,2.0,54
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Awesome phone. Very happy with it. Awesome phone. Very happy with it.,0.0,05-10-2014,2.0,69
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. I love this phone...,0.0,27-01-2015,2.0,32
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,4,Four Stars. Love it,0.0,10-04-2015,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Alex,True,5,Five Stars. Best phone I've ever had. 'Nuff said.,0.0,03-12-2014,2.0,49
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Pete Campbell,True,5,"I love the galaxy note 3. I had a Galaxy Note 2 and traded it for an HTC One, what a mistake! I just switched to the GN3, what a great device, my all time favorite phone. Also comes with Evernote 1 year subscription! Love Amazon Wireless store! Hate Massachusetts they charged tax on the full phone cost!",0.0,04-03-2014,2.0,304
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,john mark,True,1,One Star. Awesome phone. Love it,0.0,27-06-2015,2.0,32
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Juan Cordova,True,5,Five Stars. Good phone,0.0,12-04-2015,2.0,22
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Some random guy,True,5,"Great phone despite some minor annoyances. This is a great phone. I love the big screen. The phone is fast, which is very important to me since my last phone had a very long and annoying lag time when I tried to make phone calls. Apps run quickly. The camera takes nice pictures. A couple of annoying things about it are: 1) The audio volume rockers are directly opposite the screen on/off button, which results in many unintentional presses that change the volume when trying to turn off the screen or turning off the screen when trying to adjust the volume. 2) There is no way to turn the sound on and off from the lock screen. Also, the rocker switch doesn't have any effect with the screen off or the lock screen on. To silence or un-silence the phone, it's necessary to unlock the phone and then use the volume rockers. 3) The video recording software freezes often.",10.0,12-12-2013,15.0,871
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,victoria,True,1,"One Star. Horrible. The phone did not work, I had to buy another one.",0.0,31-10-2015,2.0,69
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Raymond Collado,True,5,"Galaxy Note 3... FANTASTIC!. This phone is FANTASTIC. I can now chuck my Palm TE-2 confident that this phone can perform the same funtionality. This phone is big enough to act as a small tablet too! Hence the term ""phablet"".",0.0,02-02-2014,2.0,224
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kim Sweet,True,5,Five Stars. I was completely satisfied,0.0,22-02-2015,2.0,38
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,mike,True,4,"Amazing phone but.... Amazing phone, just 2 things. When I received the phone the battery was running out of power way too fast and also the charger did not work properly. In addition to purchasing the note 3 I had to buy a new battery and a new charger and that's why I gave this 4 stars. If these 2 things worked when I received it then I would've easily gave this 5 stars. Other than that the note 3 is an amazing phone.",0.0,05-09-2014,2.0,423
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Pam Martin,True,5,Five Stars. Great phone!!!!,0.0,10-04-2015,2.0,27
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kody,True,5,Five Stars. Got my phone fast and works and looks great,0.0,08-09-2014,2.0,55
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Taylor sarvaunt,True,5,Five Stars. Love it!,0.0,11-05-2015,2.0,20
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Paula,True,5,Five Stars. Love it,0.0,02-05-2015,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Excellent!!!!,0.0,03-11-2015,2.0,25
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,raquel,True,4,sumsaung are the best.... LOVE IT!! 😊😊,0.0,09-01-2015,2.0,38
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,brian,True,5,Five Stars. Awesome phone,0.0,28-12-2014,2.0,25
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Mike K,True,5,Very Good product!. very good.,0.0,05-05-2014,2.0,30
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Hope Brown,True,5,Five Stars. Best phone ever!,1.0,10-03-2015,3.0,28
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Jesse Hwang,True,5,Best Battery Life!!!!. The best Smart Phone I ever had. Battery is fantastic. I am a real estate agent and I use my smart phone for business purpose. I can't even use half of my battery even in long day of work. Just love this phone.,5.0,13-11-2013,7.0,233
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,David H,True,4,Four Stars. Good product prompt delivery,0.0,24-11-2014,2.0,40
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Shop! Shop!,True,5,"#teamsamsunggalaxy. I have always been a 'Galaxy' girl, since it first came on the scene, I absolutely love this Note 3!!!! It's everything Samsung says it is!!! I'm buying the Galaxy Gear as well as the Galaxy Tab 3 10.1!!!!! #teamsamsunggalaxy",2.0,04-12-2013,4.0,245
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,"Love using this phone. The pen works great, the screen is just small enough to use one hand if needed but big enough for a descent view. When I looked up some extras on it I found its definitely capable of people who love speed. Battery life is long for an android with this much power. Many options on this phone.",1.0,27-09-2016,3.0,314
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Genghis,True,5,Great phone! Suoer fast and bright color can't complain .... Great phone! Suoer fast and bright color can't complain about the note 3. Can't wait for the note 5! I just hope it come with a removable battery and SD card slot.,0.0,10-07-2015,2.0,224
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,english,True,5,Great phone. I give this phone five stars because it has met every expectation I had for it. The note 3 is a great phone. It's fast and it's multi tasking capabilities are awesome. And to top it all off it has a stylus pen that is great for doodling taking notes an also very helpful when it comes to photo editing. The large screen is great for everything and the battery last me all day. I love this phone,1.0,03-01-2014,3.0,407
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Legit Essential Oily Goodness,True,1,"Very unhappy with my Note 3 purchase. Phone arrived on time and phone features work well, however the camera on this phone is horrible. Worst yet is that no matter if you set your flash to on it does NOT flash!!!! No Flash=worst camera ever! Realized maybe my phone flash is broken, went to return for a working one and it says I cannot return past March 6, 2015. It's March 14th. I am very very unhappy and dissatisfied because I bought this phone because everyone raved about the camera. I used the camera quite a bit for my business so it is important to me. I'm sorry that I didn't realize sooner that the poor focus and shaky pictures were due in part to the flash completely not working. Clearly this phone was not fully tested before they sent it to me :( I will never buy electronics from amazon again!!!!!",0.0,14-03-2015,2.0,814
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Carrie,True,5,"Works great, arrived quickly, no problems!. Arrived quickly, works awesome and I love the phone. Has been a blast setting it up and learning many of it's new functions. I found you-tube videos extremely helpful to discover what the phone is capable of. Thank you!",3.0,10-12-2013,5.0,263
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,smithcr01,True,5,Five Stars. my favorite phone ever! broke 1 and bought same again :) do NOT want to upgrade it ever! lol,0.0,23-09-2016,2.0,104
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,jmedgecomb,True,5,Awsom cell phone. Wow Awsom cell phone still learning all the amazing things that you can do Easy to use so many things to learn,0.0,09-03-2014,2.0,128
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Jessica Webb,True,5,amazing!. I will never go back to the iphone.. love this phone!!! This phone will do anything!!! Best phone I've ever owned.,1.0,25-01-2014,3.0,124
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Prettyblackgirl,True,1,"Roams when I have not gone out of the country amd losses calls.. I can't make a decent call with this phone. I have never had network issues with cheaper phones. With this I do. When on a call it randomly ends with ""call lost"" and to get reconnected is a problem. The phone roams when I'm in the house. Itswjust terrible and I will return it. Hope they refund my money or give me a new phone.",0.0,30-12-2016,2.0,392
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,randy smith,True,5,Great phone. Great phone. Works great well worth the money,0.0,30-09-2016,2.0,58
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Daisha,True,5,Note 3 phone. No problems once so ever and cheaper than going into the store.i think I made the right decision Thank you,1.0,05-05-2014,3.0,120
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Glfredrick,True,5,Five Stars. Best. Phone. Ever.,0.0,18-10-2014,2.0,30
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Duncan K.,True,5,"Fantastic phone. i went from a s4 to the note 3 and all i can say is WOW!!!! the difference is amazing i cant even use the s4 anymore cause the screen is so small!! this phone is nice its big, but im used to it by now.",1.0,06-03-2014,3.0,218
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,FSS,True,5,"Love it! Love it!. Perfect size for quick document display, easy to use, extraordinary battery life, extremely clear and beautiful photos - I bought a Bluetooth headset for the phone. Love it. Love it.",2.0,04-01-2014,4.0,201
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Lisa,True,4,"Great phone. Love my phone. I use it for real estate. Easy to see and my kids refer to it as the brick, because it is so big. They have no clue what we had in the 80's. :)",0.0,12-07-2014,2.0,171
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,4,Camera Flash. The phone is fantastic. The only reason I have not given it 5 stars is simply because the flash for the camera has not worked since it was taken out of the box. I will be switching it out for another one as soon as I find the time to.,1.0,14-01-2014,3.0,248
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Erick Lara,True,5,"freaking awesome. Amazing! Nothing but good reviews here. Love it, it does everything I expected it to do.my life rite here....my precious.",1.0,20-04-2014,3.0,139
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Richiesplace,True,5,Five Stars. Loving it!!!,0.0,26-05-2015,2.0,24
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,ryan smith,True,5,Five Stars. my son loves it,0.0,01-12-2016,2.0,27
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,2,Two Stars. Absolutely horrible phone,0.0,28-05-2018,2.0,36
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Works great. Just as described.,0.0,23-07-2016,2.0,31
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Martha W.,True,3,Three Stars. It OK need a phone but want buy it again,0.0,28-11-2016,2.0,53
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Abraham,True,5,Five Stars. Perfect,0.0,09-10-2016,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,reaves,True,3,Galaxy note3. Overall it's a great phone but when I ordered it I was told that the phone is brand new I've been having charging issues shortly after I got it.the Power cord as well keeps saying use the charger that came with the phone I have been and still it's acting up went to Verizon got a new charger still receiving the same message and amazon wants me too pay 700 hundred for a new send my old one back then when it's received place my money back in my account or send it in and be without a phone for how ever many days. This sucks and bites,2.0,25-04-2014,4.0,549
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,GoPSU,True,5,"Amazing. The best smart phone that I ever had. Interface is excellent, touch screen works well and there are plenty of Apps from google play store.",0.0,03-01-2014,2.0,147
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,tw,True,5,Five Stars. On time and product was great.,0.0,27-05-2015,2.0,42
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,danny kawzinsi,True,5,This is your new phone.... This is the best phone I have ever owned... There is so much built into this device I cannot even begin to list them.,1.0,18-04-2014,3.0,144
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Nathaniel ryan,True,3,Three Stars. It was more then said,0.0,07-07-2016,2.0,34
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Yolanda Taylor,True,5,FYI on Galaxy Note 3. This is a excellent phone to use. I am so excited for this new device. I need a protect case and screen protector sheets.,0.0,10-03-2014,2.0,143
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,otis brannon jr.,True,5,The best phone on the market. This just runs away from the I phone.. The best phone I have ever owned. This phone will be at the top for a long time to come.,1.0,21-01-2014,3.0,157
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Evan Kim,True,5,Five Stars. yey,0.0,30-04-2015,2.0,15
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Christian,True,5,"love it!!. Order this on amazon with a 2 year contract with Verizon on Monday got it on Wednesday morning was shipped to my front door at around 9am. Was very impress with their shipping. The phone itself cost me around 230ish in total with taxes and evrything. I love this phone is so big, fast and has so much more options in settings rather than the iphone. I choose to change from apple to android because yes apple is very fast but after a while like at the end of the year my iPhone 4 started to get very slow and not respond as much as when I first bought it. Now I'm just trying to compare but so far my Note 3 is great! Of course I have to be extra careful because it is a really big phone and can easily be drop if not grabbed correctly.",7.0,29-11-2013,9.0,747
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,1,"One Star. I never used this phone since I bought, was not charging",0.0,19-12-2015,2.0,66
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,"Wonderful purchase. This phone/tablet is wonderful. I no longer need to bring my Kindle tablet with me; when waiting in a long line at Costco, I just get my Note 3 out and read. It does everything far more than I need.",8.0,29-11-2013,10.0,218
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Ian,True,3,Three Stars. Phones works but some of the sensors do not work on the front and the phone lags.,0.0,28-02-2015,2.0,94
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,DaSha,True,5,Five Stars. As expected.,0.0,11-08-2014,2.0,24
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Works as expected :-),0.0,02-08-2016,2.0,33
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Thank you!,0.0,09-07-2016,2.0,22
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,bruce johnson,True,5,Five Stars. As advertised!!:-),0.0,03-06-2015,2.0,30
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,Five Stars. Love this phone,0.0,24-05-2015,2.0,27
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kenton Moore,True,5,Five Stars. Very happy with this phone,0.0,31-05-2015,2.0,38
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,4,Four Stars. I like,0.0,14-05-2016,2.0,18
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Rob Ward,True,5,Twas the day before Christmas. Twas the day before Christmas I sat by my tree And opened the Amazon box That contained my Note 3 The box it was beautiful The phone even more I followed the guide to the letter And was online by four I downloaded my apps From the great Google Play Christmas had come early On that wonderful day There's so much to learn About this beast of mine I'll write more about it Some other time For now it's just calls And music and text I will have to say It's just as good a sex!,13.0,26-12-2013,18.0,504
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Tory,True,5,Use Amazon to upgrade your Verizon accounts!. Excellent process...and the phone is fantastic!,2.0,23-07-2014,4.0,93
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,BarBon,True,1,Bad Item. when I bought work fine but 15 days stopped working you're going to waste your money the only good thing is that Amazon helped me get my money back,3.0,15-05-2014,5.0,157
