product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Justin Robinson,True,3,If you can contact me that would be great.. I got the phone this is my second note 4 and currently having issues this one atleast once a day it will randomly shut down I've tried factory reset and other help articles I've found but it still locks up and won't work until removing battery to restart. If any help on this would be awesome I don't really wanna be without a phone to return this.,1.0,22-03-2015,3.0,392
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Chester Davis,True,5,Five Stars. I have one and I gave this one to my wife and she loves it.,0.0,23-02-2015,2.0,71
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,TB48,True,4,"Four Stars. Great Phone, Beautiful Screen, it's worth the money",0.0,04-01-2015,2.0,63
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Zendra,True,5,excellent phone. Excellent phone/phalet. My third Note....The Note line just keep getting better and better.,0.0,03-01-2015,2.0,108
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Bianca Mendoza,True,5,i'm enjoying my galaxy love all the futures on it. Fast delivery..... i'm enjoying my galaxy love all the futures on it.,0.0,03-01-2015,2.0,120
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Ronica M. Chisolm,True,5,SAMSUNG Galaxy Note 4. this is the best phone I've ever owned I love all the features you should get it!!!,0.0,31-12-2014,2.0,106
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,exzcobb,True,5,Awesome Device!!. Love this phone!!,0.0,04-02-2015,2.0,35
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Guy,True,5,Five Stars. Love it. You can do all sorts of things with this device.,0.0,03-02-2015,2.0,69
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Jose,True,5,Five Stars. Excellent. Great buy.,0.0,03-02-2015,2.0,33
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,ida whitted,True,5,It is all and more than i expected.. It is all and more than i expected.,0.0,24-01-2015,2.0,72
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Stanley Gray,True,5,Five Stars. No problem.,0.0,31-12-2014,2.0,23
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Angelo Spaho,True,5,Five Stars. it is a great phone,0.0,04-01-2015,2.0,31
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Rosie Carrillo,True,4,Four Stars. Good but sometimes bad reception,0.0,04-01-2015,2.0,44
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Xavier,True,5,Five Stars. The perfect do everything phone!,0.0,01-01-2015,2.0,44
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,samuel p lonero,True,5,Five Stars. Great phone.,0.0,09-01-2015,2.0,24
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Natalie,True,5,Five Stars. Love it!!!,0.0,04-02-2015,2.0,22
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,nick,True,5,Five Stars. Great,0.0,31-12-2014,2.0,17
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Joseph,True,3,"The phone works well but when it says that you .... The phone works well but when it says that you can tell that it has been used, it has been USED. The charging port is beat up and there are a lot of dings on it. But still very functional.",0.0,09-11-2015,2.0,240
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,5,I did not have any problems getting it activated at the sprint store and I love this phone. Much cheaper than what I would have paid with sprint. I did not have any problems getting it activated at the sprint store and I love this phone.,1.0,28-09-2015,3.0,237
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,1,"I can even used it now because u posted it .... I can even used it now because u posted it has unlock phone but it would lock I don,t know what to do with or may be I will return and send me back unlock phone thank I will appreciate for feed back",1.0,23-09-2016,3.0,246
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Zhana,True,4,Good phone.. Just what i expected. Though i thought the camera would be a little better though. Feels better to hold then the note 2 and has many features i havent gotten to yet. Also the battery is perf. at first it died a little too sucky but it got so much better after about a week or two.,0.0,16-03-2015,2.0,293
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Leonard Perry Jr,True,3,"love the phone. love the phone, good screen size...battery life is lackluster and it did not blow me away with new technology, I previously had an S3 that met my needs.",1.0,11-12-2014,3.0,168
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Blake Weiss,True,5,"phabulous. I've only had it a day but i can say that i should have gotten this phone the day it came out! Great size, picture, sound, speed and look! Thank you Samsung!",0.0,13-09-2015,2.0,168
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,The Inculpable Usurper,True,5,Five Stars. Looks and feels better than expected. A bit heavy. Not as quick as I was expecting. Phone sounds great.,0.0,06-12-2014,2.0,115
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,5,The cord broke where you plug into the phone. The cord broke where you plug into the phone,0.0,22-05-2016,2.0,90
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Hang Zhang,True,5,"Five Stars. Great phone, I live it",0.0,14-03-2015,2.0,34
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,RW,True,4,"nice phone works great. nice phone works great, however; i didnt know that by purchasing this phone that i would get caught up in a two year contract by the carrier. i have order a phone before and this never happen maybe it has something to do with the carrier.",0.0,01-09-2015,2.0,262
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,udonyneed2no,True,5,"Five Stars. Just as described, thanks!",0.0,30-04-2015,2.0,38
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Cristiana Rodriguez,True,5,Five Stars. Very nice phone and as item description,0.0,05-06-2015,2.0,51
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,1,Three Stars. Piece of s***,0.0,31-05-2016,2.0,26
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Johnny_Amazon®,False,5,"A Nearly Perfect Big Phone - But Is It A Worthy Upgrade Over Your Phone?. I've only had a little time to use this, so this is just my general overview. For technical specifications and professional reviews, there is always ""Google it."" To make this review as efficient as possible, I will do a quick run-over, and also a comparison with other phones you might be most interested in comparing it to, especially the Note 3 that it replaces, the iPhone 6 Plus, the LG G3 since it shares more than a few similarities, and even the new upcoming Note 4 Edge. Physical: * The Note 4 is basically a Note 3 - if you've held one before, then you'll feel right at home. It's just a smidge taller, narrower, thicker, and heavier. But the main thing you'll notice is the design difference. Looking at it straight down onto the screen side, you might not notice much, but set it down and view it on all sides and you'll see a much better difference. It's like having a same car but the 2015 version over the 2014 version - at first you don't see any difference, until you go up close and realize the little things that make it really stand out. First of all, Samsung has finally paid attention to its best aesthetic competitor HTC, and followed suit with a real aluminum metal chamfered edges, and not the fake aluminum of the Note 3. It looks great. View it from the top and bottom edges, and you'll see an even more striking design change and upgrade. View it from the top edge especially and you'll see what I mean. Here is the first Samsung with truly beautiful edges - I would have never thought I would say that! *The very next thing you'll notice once you turn it on is the screen. the LG G3 was the first QHD screen for America from a big company, but I can say that Samsung's AMOLED has come a long way, and is now the best on the market. The color gamut, saturation, contrast and black levels have always been great, but Samsung has also come a long way in terms of color reproduction, and especially making the screen still looking great in direct sunlight - it's only been two years since the Note 2, but Samsung has made amazing progress. QHD means 2560 x 1440 resolution - 515 ppi - and Samsung's is the brightest, clearest, and best screen on the planet right now. *Other notable improvements are: - Processor: upgraded Exynos and Snapdragon processors depending on where you buy it, upgrade GPU for you gaming aficionados. The Note 3 was one of the fastest and most powerful for its time, and is still one of the fastest phones right now(!), and yet the Note 4 is even faster! Swiping through screens, switching between apps, running a dozen apps, playing processing-intensive games, they all feel like a breeze. - Upgraded cameras: 16MP on the back, 3.7MP on the front(instead of 13MP and 2MP). You can now record video in 4K mode! - The pen/stylus is now made by Wacom, the famous stylus maker. Hardware and software improvements have made it more usable than ever. - Samsung got rid of the USB 3 charging port of the Note 3 in favor of the more universal mini-USB 2, but improvements have made it possible to charge the battery from 0%-50% in 30 minutes. The battery is 3220mAh, up from 3200 in the Note 3. Both will get you through a whole day of moderate usage with a bunch to spare. I've never had it lower than 20% remaining using it from 10am-10pm with moderate to heavy usage. What you should know if you didn't already is that the screen uses the most battery. Keep leaving it on and it will drain fast, especially if you're playing a game. Other big battery hogs are leaving your GPS radio on - even if you are not actively using it - and apps that continually access your phone - like if you set your email to instant retrieval instead of every few hours. By itself, this phone is a beast in many senses of the word. But how does it compare with the other phones, and is it a worthy buy or upgrade? In comparison with the iPhone 6 Plus: If you want a giant phone, the iPhone 6 Plus is a very intriguing option. If you're an Apple person, you're going to get this phone, that's just the truth. It has a beautiful 1080p screen(a very first for Apple), it's fast, and finally Apple has a phone that all Apple lovers who have been craving for a huge phone to have. The Apple ecosystem is still superior in terms of apps and userability. On the other hand, if you like Samsung, then you should absolutely get the Note 4. Samsung now has an almost perfect big phone, and each phone from now on will only get better. You will never regret getting this phone. If you're in the neutral, then it depends on your lifestyle. If you just want a big phone for everyday use, I personally think it's easier to use Apple phones. Everything is just right there - the learning curve is not very steep(until you get into iTunes and want to export stuff, but that's another issue). But if you want more control over your phone and you're more tech savvy, there is nothing better than the Android ecosystem - it has the best of all worlds, and for those more tech savvy, it's actually easier to use than Apple phones. As a user of both ecosystems, I can attest to this personally. In comparison with the LG G3: I wanted to include the G3 because both share the QHD-resolution screens. But the G3 is more compact, having smaller bezels and a smaller 5.5"" screen. So if you still want a big phone, but feel the Note phones were just a tad too big, then the G3 has that perfect combination. It also has one of the best screens on the market, in LCD form, has a beautiful design, and the LG quality. In comparison with the Note 4 Edge: Personally for me, there is no comparison - I'm going to get and use the Note 4 Edge as my main phone. It has a smaller 5.6"" screen, but that curve and design makes it oh so unique - it's the most unique and best-looking phone for me by far. Some will complain that with that form factor it will be very hard to have a case that can fully protect it, but so I will just be extra careful with it. In comparison with the Note 3: This might be most important comparison, because you own a Note 3. Moving from the Note 2 to Note 3 was easy for me, because my Not 2 had performance issues that my Note 3 doesn't(it would slow to a crawl when too many apps are installed/used, and when your text history is too large texting crawls to a stand still), plus the 1080p screen on the Note 3 is 10x better than the 720p Note 2's, not in just resolution, but brightness, color reproduction, sun-light legibility, etc. The differences from the Note 3 to the Note 4 is less pronounced, since at this size QHD over FHD resolution is not so pronounced - although if you put them side by side you will notice the difference. My advice is, if you resell your Note 3, then absolutely upgrade to the Note 4. If you can't, or can't upgrade and have to buy the Note 4 at full price, then I would say to wait until the Note 5. Or do what I will do, and get the Note 4 Edge. By itself, the Samsung Galaxy Note 4 is a definite recommendation. As an upgrade, it is still highly recommended, with caveats. I will add to the review once I have used it more.",36.0,17-10-2014,46.0,7153
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,JC,False,5,"Best Phone hands down.. I've had a cracked S3 ever since my new employee decided to walk through a GM plant while on his cellphone. Spun around so fast the S3 never saw it coming. Short of this story is that i've waited a LONG time to choose my new phone. I've read (p)reviews for months held out and decided against the HTC M8, LG G3 and GS5. The final competitor was the Nexus 6 (No, I have never bought into the Apple ecosystem so the Iphone wasn't an option for me). I knew he Nexus 6 was going to be the Notes best challenge to date, why? Well let me explain my reasoning for switching to a Phablet before I get into that. Skip the next two paragraphs if you're already sold on the Phablet idea. The cellphone market is saturated. Devices are begging to look all the same to me, besides a few leading specs a lot of what's out there fits the same form factor. When purchasing a phone I tried to think two years out. A few months ago I made the decision that I would embrace the wearable market. I held out for months and bought a Moto360. Why is this relevant? I see the Moto360 pairing beautifully with a phablet. After using it for 2 weeks I take my phone out of my pocket considerably less. Phablets are for power users, as a project manager the Note's large size and processing power will allow me to get work done faster in the field, but as a consumer I didn't want to dig in my pocket for every notification. Let me tell you this. The moto will make your phone experience better. It's like you broke your phone into two parts, the wearable and the powerful. I can only imaging the technological advancements of the next two years that will marry these two together even better. Back to the Nexus. Why the Note4 instead? I'm a phablet newbie, seeing that google's phone was bigger, heavier and thicker was an instant turn off. Yes true blooded android fans all seem to collectively HATE touchwiz, but I was okay with it. Also, true blooded android fans root and root often. I also hold the belief that Android L will improve touchwiz. So we have big phones and then we have googles bigger phone. Next factor, price. I am getting my Note cheaper than the sticker price of the Nexus, how? Samsung had a friends and family discount in which pre-orders were gifted up to $200 for any working phone. That's right, this little old S3 made it to the end of its life and now reduced my phones cost by almost 28%. Googles bigger, heavier and now more expensive. The last thing working against the Nexus was time. I can't get my hands on one for a month and by then the note offer would have been well over. Yes, I sacrificed true android, an easy to upgrade and silky smooth experience, but I can feel safe knowing that other rooters will be making beautiful skins for this phone as they always do. The winner for me was Samsung and the Note 4. My GS3 did so well and took a beating so Samsung has earned my respect. Pros: I use the S-Pen FAR more than I thought that I would. It's not a gimmick and is useful on Job sites or during calls. Taking notes during phonecalls allow you to reference them later on. Battery life is great and the fast charger makes up for any of the shortcomings in that department. IR Blaster is actually pretty amazing. I can control any TV within minutes. Display is beautiful. If you are interested in VR the Note can be used with a $200 device that samsung just released. Cons: None yet Sidenote: LG-G3 was competitive by spec but I didn't like the color scheme and screen display. The colors seemed washed out and I was instantly turned off by it. I kept thinking that it was too dim. The colors definitely didn't pop. PLEASE ask questions below. I take pride in my reviews and would be happy to answer any questions that you may have. Also, please press like if helpful. Happy shopping and best of luck in your decision!",16.0,10-12-2014,21.0,3855
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,1,One Star. Horrible,0.0,26-05-2016,2.0,18
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Dark Dreamer,False,3,"and I love it as well. I bought this phone after owning a Galaxy S4, and loving it for two years. I fully expected to buy the S6, but after learning there was no micro sd slot and the battery was not removable I skipped it and went to the Note. If I wanted an Apple product I would buy and Iphone! I expected the Note 4 to be the same to operate, as my Galaxy Tab is, which is the same as the S4, and I love it. But. No. It has a different set up, not intuitive, and difficult to find simple features. For instance changing the ring tone on txt msg was an exercise in research, I was shocked, didn't expect it to be so damned difficult. There are features that I loved about my S4, and fully expected from the Note 4 that are just gone or so damned hard to navigate that I can't find them. Add to these issues the update to Lollipop, which now causes force close in many app's as well as freezing. I'm very disappointed and I truly hope that Samsung get's it's act together asap!",2.0,29-07-2015,4.0,979
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,David Ready,False,1,"Included Charger Adapter for Wrong Phone (Unable to Charge Phone). When the phone arrived it looked to be in great condition! But upon taking the components out the box it shipped in, I realized the charger box was for an apple product and not a Galaxy Note 4. When trying to charge the phone using this ""iphone"" charger box, the charger box did not have enough voltage to charge the phone. WARNING: If you do not own an extra charging box with a higher voltage output you will not be able to charge or even turn on this phone. Had to give a low review because based on what was given to me out of box the product doesn't even work.",0.0,20-06-2019,2.0,632
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Engineer,False,4,camera is NOT great! so many blury photos. The phone overall is very nice. But they touted the camera and its image stabalization etc. Taking photos of dogs laying relatively still on the couch it is rarely crisp. Taking a photo of a red hot air ballon against a crisp blue sky isnt crisp either! I dont know why. I upgraded from my Note 2 because my Note 2 had the equivalent of a blue screen of death after an auto update that neither sprint nor samsung could fix. It didnt check for space before updating and never could connect to a cell tower again. Maybe i ought research if my camera problem is standard... it sucks. I have to take 8 to 10 photos to get 1 clear photo. Sometimes. Slow to take shots Harder to swap between flash than note 2 I prefer manually selecting what kind of photo mode i am in most of the time. I want especially need to be able to select speed mode or portrait mode. Lastly i have that extra fast (upgraded towers) in my area and the spinning icon to indicate that is annoying. Attention is drawn to that which moves. I figure that will be fixed in a later update.,1.0,16-12-2014,3.0,1095
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,DrRuthie,False,5,Gotta love it.... I've had the phone for about 2 days now as a replacement to my 3 year old Motorola Photon. My feelings of the phone may be skewed since I only paid around $100 due to Samsung's/BB $200 trade-in deal. I am super happy with my purchase. My current best feature: EVERYTHING My current worst feature: Unable to turn off the camera's burst feature. My husband has the Note3 and he's insanely jealous of the new baby. I've not used much of anything accessories-wise except the headphones once. They are a nice quality and have no issues so far. I'll update more after more use....,3.0,24-10-2014,5.0,592
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Gabriel B. Grant,False,1,"No more simultaneous data and voice like you had on the Note 2 & 3. This is a great phone, but there's one real drawback the was a big surprise for me after purchase. I can no longer surf or use data while talking on the Sprint network. Why not? The Note 4 only has one radio. The Note 2 and 3 had two radios. At some time X in the future, Sprint will turn on VOIP and this will be resolved, but until that date, I will wish I hadn't ""upgraded"". Operating only one radio avoids interference and extends the battery life. More so, this won't be an issue once the network technology is upgraded to support VOIP. I suspect these are the reasons for the change. Nevertheless, it really stinks that I no longer have the functionality I've frequently used and enjoyed for 2+ years. More so, I must have read 20+ Note 4 reviews and comparisons and no one reported this drawback. If you have wifi available, then this isn't an issue, regardless of whether or not you turn on wifi calling. You can talk on the voice network and surf via wifi, or talk and surf over wifi. It's simply that Sprint doesn't yet allow VOIP on the LTE network (voice over LTE). Verizon has VOIP enabled over LTE. I'm not a user on other services, but I believe Verizon and Sprint's CDMA networks were the one's that didn't allow simultaneous talk and data. Now that Verizon's LTE network allows VOIP, this is likely only a Sprint problem. Otherwise, I love the phone. I'm differentiating my review with one star in hope that others take notice and can be aware of what they're giving up before they make the choice to ""upgrade"".",75.0,24-10-2014,85.0,1596
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,AML,False,1,"Great phone, but no talk and surf capabilities. Great phone, but no talk and surf capabilities. I don't appreciate that this feature is missing and that Sprint failed to disclose this prior to my purchase. I would have probably waited until it became available. I still have my Note 2 and might return this one and reactivate the old one. This is no way to introduce a ""cutting edge"" technology--the phone has a stone age functionality to it. Needless to say, I am unhappy and you all have been forewarned.",4.0,19-11-2014,6.0,506
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,sherrie m. mezyk,False,1,If i could i would give it half a star.. This phone sucks and its ugly. I regret ever getting it.,0.0,02-07-2015,2.0,97
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,1,"Would waste my time. This phone I ordered from this person exploded as in not the battery, the screen did! I went to sprint and ask them what happend the said the operating system was fake and over clocked the cpu just to keep up the lie that it was the correct one.so thanks but those for the messed up phone! And let's just say by by to the extra money on top of the broken phone I already paid for. So thanks sprint for the awesome deal on the note 5 . This is better anyway. Still cost me $300 for the new phone on top of the $220 I spent on the last one! So please save your time this person has one thing on there mind and that's money not the costumer",12.0,18-03-2017,17.0,658
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Cintia Janet Medina,True,1,"The reason for my one star is because for the .... The reason for my one star is because for the price i paid i would expect this phone to be new,, but okai I can over look that. The MAIN reason for my 1 Star is because it claims to be an unlocked phone and apparently it is NOT. I had to pay to have it unlocked and so far I’m still having problems with it becoming unlocked. Very aggravating",4.0,04-12-2017,6.0,393
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,ByKristyJ,True,1,"the vice activates itself which is super creepy. I had to buy an external battery .... I think this phone is hacked or messed up, it has never worked properly and here we are 1 year later and everything stops or does not respond, the vice activates itself which is super creepy. I had to buy an external battery because this phone sucks up so much juice and a bigger storage SD card because apps and the phone would not work properly or would restart on its own. Bad buy!",3.0,08-01-2018,5.0,471
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,3,"Battery Isn't any good.. Phone is fine but in less than a week the battery sucks.... Its causing the phone to glitch, registers 100% full charge on the battery but will shut off at random & will only attempt to turn back on, until after you place it back on the charger for 10-15 minutes, than it will turn on for a little bit.... but if you take it off the charger, your lucky to have a minute before it begins to glitch again... put a new battery in it and the phone works fine...!",2.0,29-03-2017,4.0,483
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Said Sothur,True,5,Great to find a phone that works on Sprint Network .... Great to find a phone that works on Sprint Network especially one that looks new. Reasonable price and even got a cool charger. The sensitivity of the touch may be a little off but still great phone,2.0,18-02-2018,4.0,254
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Jillian,True,5,"Great buy. I ordered this as a replacement phone and I honestly was expecting something to be wrong with the phone or not be as expected, but that was NOT the case. The phone only needed a Sim card and activated smoothly. Seller was great",4.0,14-01-2016,6.0,238
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,John,True,5,"Did If you like the Note 4 this is a very good choice!. So far so good I was able to save my data which is the big important part, I know Note4s are no longer in production but for a new remanufactured phone it's doing really good and I really needed to replace a failing Note4 fast and wanted no transfer issues for my data on the change over so the shipping time on this purchase was really important and it did get to me fast to the transfer over, thanks much!",0.0,22-06-2019,2.0,463
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Branden Green,True,5,"I am completely satisfied with the upgrade. I upgraded from the Galaxy S3 to the note, due to the praise one of my coworkers gave theirs. I am completely satisfied with the upgrade. The product came in fine working order, I just did not realize that for the 1st time, I would need a SIM card. Once that was remedied I have zero complaints.",3.0,01-06-2016,5.0,339
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,LA Grace,True,1,"I was sent one with a bad ESN, very upset I had to send it .... I was sent one with a bad ESN, very upset I had to send it back and order another one.",2.0,10-12-2016,4.0,150
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,good work,True,5,Five Stars. It's freakin' awesome. Camera instantly takes clear and crisp pictures. Much improved over the Note 2.,4.0,18-08-2016,6.0,114
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,scoot,True,5,"No regrets. I haven't had any problems with this phone the esn was clean like the seller said so no problems with activating it with Sprint, so i do recommend this seller if your looking for a good used phone. Now with that being said remember this is a used phone so i might some wear on it. My phone have two scratches on the side of it but besides that the phone is great!!!!!",1.0,05-01-2016,3.0,379
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Bryn,True,5,"An Oldie But A Goodie. I had this thing for 6 years as a daily driver, solid phone, good battery life with the possibility to change the battery.",0.0,17-09-2018,2.0,145
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Noyer,True,4,Turns off suddenly just buy a new battery.. Really good phone. Minor damages on the sides .. after using it for 3 or 4 days the phone would suddenly turn off even at 13 or 15% of battery . I bought a new battery and everything is perfect.,1.0,06-11-2017,3.0,238
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Alexander,True,1,Do not buy it. Be aware of issue with Note 4. Your phone WILL stop working sooner or later with the infamous mmc_read error (google it). This is a hardward problem and there's no fix.,1.0,14-07-2017,3.0,183
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Dan R. Nielsen,True,5,Somewhat. it was good the battery wasn't...,1.0,24-10-2017,3.0,43
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Aristotle,True,1,Way too old. Way to old older than my phone 6 S,0.0,01-06-2019,2.0,47
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Dan Callaghan,True,4,"Good smart phone. Good smart phone, OK price. This time I purchased a hard screen protector and extended battery/case. Tired of buying replacement phones because the old one's screen was broken! LOL",0.0,14-07-2017,2.0,198
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Ed in the Poconos,True,5,"Samsung has won us over. I have been using this phone for a year now. I like it a lot, but I do have trouble hearing on it sometimes. That might be do to the Otterbox, but can be frustrating. Other than that I love the phone and its functionality.",0.0,25-11-2015,2.0,247
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,poo,True,1,BAD CHARGER. Phone appearance great BUT charger is NOT FAST CHARGING so weak charge detected will not charge phone fast enough instead battery is being drained,0.0,29-07-2017,2.0,159
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,ola s ali,True,3,Ok phone. Gets heavy sometimes. Battery dies at .... Ok phone. Gets heavy sometimes. Battery dies at 20 percent and freezes often. Then again its a used phone from online so not expecting much.,1.0,13-07-2016,3.0,193
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,5,love the phone. love the phone! product was as described. no issues with activating phone. will definitely purchase from this seller again! thanks!,0.0,04-01-2017,2.0,147
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Ron &amp; Tina Boggs,True,5,Recommend doing business with this company... Excellent phone. Great Buy. Recommend doing business with this company..,0.0,31-07-2017,2.0,118
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Keith W Redmond,True,5,"Good product. This was to replace my previous Note 4, so far so good everything works well. Came with dead battery, luckily I had a charged battery on hands so that Sprint could activate service on it",0.0,23-01-2017,2.0,200
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Benny Baca,True,5,"Very Productive device.. My wife loves everything about this phone, great battery, awesome screen, exceptional utilities. She really loves the calendar and camera.",0.0,22-06-2015,2.0,163
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Michael,True,5,Five Stars. I Use This Phone and works Great Love It,0.0,27-01-2016,2.0,52
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amos,True,4,Four Stars. Phone was just a temporary and it worked perfectly,0.0,16-02-2017,2.0,62
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,rdd,True,5,Note 4 Refurb. Phone looked like new. Very happy so far.,0.0,30-12-2016,2.0,56
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Roger Kaufmann,True,5,Great product!. Great phone. I've had it some time now and it's still holding up perfectly!,0.0,01-03-2018,2.0,91
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Shawn O'rourke,True,5,Awesome deal.. Love my new phone!!!,0.0,26-07-2017,2.0,35
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,4,Four Stars. It's very good quality used phone.,0.0,04-08-2017,2.0,46
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,T. Sands,True,5,Five Stars. BEST CELL PHONE EVER MADE,0.0,25-03-2017,2.0,37
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Christopher Rodriguez,True,2,This phone is great the ir blaster is one of the most useful .... This phone is great the ir blaster is one of the most useful features removable battery and expandable memory are some of the things that the new phones lack in my opinion. However my issue is with the phone I recieved from seller Edge Cellular marked as refurbished yet still has noticeable signs or use like dents and scratches Be careful when buying devices the device I bought had activated Knox so when I took the device to get repaired Samsung refused to repair it. Have to buy a new phone again since the phone I recieved had voided the Knox warranty previously.,1.0,21-10-2016,3.0,635
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Fairygal43,True,5,"Awesome phone, absolutely love it and the price!! Thanks Amazon!!. Awesome phone!! Love the white color, love its functionality and the awesome rapid charger! Love my new phone and Amazon had the best price! No one could beat it or my new phone!!",0.0,19-03-2015,2.0,246
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,connie coblantz,True,5,A GREAT PHONE. I love this phone,0.0,01-07-2018,2.0,32
